epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
67,0.3821,0.9156,0.9063,0.3886,0.9059,0.8962,0.5455,0.8349,0.8026
68,0.3836,0.9149,0.9053,0.3936,0.9034,0.8929,0.536,0.8333,0.7986
69,0.3862,0.9139,0.9053,0.3882,0.9061,0.8955,0.5354,0.8396,0.805
70,0.3828,0.9161,0.9073,0.3856,0.9083,0.8973,0.5287,0.843,0.8098
71,0.3827,0.9149,0.9062,0.387,0.9079,0.8969,0.5339,0.8405,0.8063
72,0.3808,0.9166,0.9073,0.3833,0.909,0.8987,0.5279,0.8429,0.8117
73,0.3808,0.9156,0.9065,0.3846,0.9088,0.8976,0.5313,0.8392,0.8058
74,0.3834,0.9155,0.9064,0.3859,0.9074,0.8968,0.535,0.8385,0.804
75,0.3877,0.9124,0.904,0.3848,0.9078,0.8973,0.5282,0.8432,0.8096
76,0.3837,0.9153,0.9058,0.3829,0.91,0.8991,0.5284,0.8428,0.809
77,0.3796,0.9168,0.9085,0.3864,0.907,0.8967,0.5323,0.8399,0.8061
78,0.3838,0.9149,0.9062,0.3873,0.9073,0.8965,0.5311,0.8424,0.8105
79,0.3794,0.9171,0.908,0.3852,0.9082,0.8974,0.5272,0.8406,0.8066
80,0.3796,0.9168,0.9074,0.3841,0.9093,0.8982,0.5369,0.8392,0.8057
81,0.382,0.9156,0.9071,0.3849,0.9089,0.8976,0.5308,0.8404,0.8065
82,0.3803,0.9167,0.9074,0.3832,0.9096,0.8984,0.5254,0.8448,0.8103
83,0.3842,0.9146,0.9057,0.3883,0.9064,0.8952,0.5233,0.8428,0.8098
84,0.3827,0.916,0.9071,0.3884,0.907,0.8957,0.5352,0.8398,0.8065
85,0.3823,0.9156,0.9069,0.3865,0.9079,0.8963,0.5258,0.8406,0.8064
86,0.3819,0.9159,0.907,0.3838,0.9095,0.8984,0.5406,0.8421,0.8073
87,0.3812,0.916,0.9064,0.3846,0.9091,0.8977,0.5292,0.8424,0.8079
88,0.3833,0.9158,0.9061,0.384,0.9094,0.8984,0.5313,0.8437,0.8097
89,0.3823,0.9163,0.9065,0.3849,0.9081,0.8971,0.5373,0.8407,0.8056
90,0.3804,0.9164,0.9073,0.3839,0.9094,0.8985,0.528,0.8441,0.8112
91,0.3807,0.9165,0.9073,0.3829,0.9085,0.8979,0.5301,0.843,0.8093
92,0.3803,0.917,0.9071,0.3821,0.9096,0.8987,0.5344,0.8432,0.8084
93,0.3815,0.9165,0.9069,0.3811,0.9107,0.8996,0.5256,0.847,0.8129
94,0.3831,0.9151,0.906,0.3845,0.9084,0.898,0.5412,0.8393,0.8038
95,0.3813,0.916,0.9067,0.3809,0.9106,0.8997,0.5353,0.8413,0.8072
96,0.3785,0.9173,0.9077,0.3836,0.9085,0.8981,0.5199,0.8449,0.8112
97,0.3769,0.917,0.9069,0.3849,0.9082,0.897,0.5346,0.8391,0.8035
98,0.3816,0.9157,0.9073,0.3779,0.9114,0.9011,0.5211,0.8472,0.8141
99,0.3787,0.9171,0.9077,0.3822,0.91,0.899,0.5313,0.8423,0.8091
