epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
58,0.1757,0.9809,0.9804,0.2582,0.966,0.9625,0.2857,0.9571,0.9533
59,0.177,0.9799,0.9797,0.2708,0.9657,0.9617,0.2913,0.9572,0.9533
60,0.1774,0.9805,0.98,0.2702,0.9649,0.9614,0.2953,0.9557,0.9518
61,0.1752,0.9809,0.9804,0.2552,0.9672,0.9642,0.2828,0.9579,0.9545
62,0.1748,0.9817,0.9807,0.249,0.9678,0.9645,0.2758,0.9588,0.9552
63,0.1749,0.9811,0.9806,0.2576,0.9667,0.9633,0.2823,0.9581,0.9542
64,0.1723,0.9813,0.9808,0.2619,0.9665,0.9629,0.2928,0.9567,0.9521
65,0.1719,0.9819,0.9812,0.2638,0.9675,0.9636,0.2853,0.959,0.9543
66,0.1744,0.981,0.9806,0.2657,0.9669,0.9636,0.2932,0.9577,0.9533
67,0.1713,0.9817,0.9812,0.2604,0.9666,0.9627,0.2934,0.9561,0.9514
68,0.1697,0.9819,0.9816,0.2795,0.9662,0.9622,0.3116,0.9552,0.9507
69,0.1667,0.9824,0.9821,0.2692,0.9667,0.9635,0.2953,0.9569,0.953
70,0.1678,0.9821,0.9819,0.2643,0.9675,0.964,0.2919,0.9566,0.9534
71,0.1675,0.9821,0.9818,0.2662,0.967,0.9634,0.2948,0.9563,0.9527
72,0.1675,0.9826,0.9821,0.2766,0.966,0.9626,0.3034,0.956,0.9516
73,0.1658,0.9828,0.9825,0.2578,0.9655,0.962,0.3009,0.9538,0.9492
74,0.1663,0.9826,0.9823,0.2819,0.9657,0.9621,0.3075,0.9561,0.9519
75,0.1682,0.9824,0.9819,0.2783,0.9659,0.9623,0.3035,0.9562,0.9519
76,0.1675,0.9816,0.9819,0.2648,0.9672,0.9636,0.2989,0.9563,0.952
77,0.1636,0.9832,0.9828,0.2766,0.9664,0.9626,0.3083,0.9546,0.9506
78,0.1618,0.9838,0.9833,0.276,0.9646,0.9612,0.3119,0.9541,0.949
79,0.1635,0.9831,0.9829,0.2897,0.9657,0.9623,0.3212,0.9543,0.95
80,0.1632,0.9829,0.9829,0.2809,0.9665,0.9631,0.3098,0.9575,0.9529
81,0.1651,0.982,0.9824,0.2828,0.9654,0.9618,0.308,0.9562,0.9513
82,0.1647,0.9827,0.9825,0.2861,0.9654,0.9618,0.3188,0.9544,0.95
83,0.1619,0.9833,0.983,0.2681,0.9669,0.9631,0.3009,0.9568,0.9519
84,0.1615,0.983,0.983,0.2864,0.9658,0.9623,0.3136,0.9565,0.9522
85,0.1614,0.9829,0.9831,0.2869,0.9658,0.9617,0.3137,0.955,0.9503
86,0.1599,0.9832,0.9834,0.29,0.9669,0.9631,0.3186,0.9557,0.9513
87,0.1599,0.9836,0.9836,0.2958,0.9645,0.9606,0.326,0.9526,0.9482
88,0.1618,0.9831,0.9831,0.2668,0.9673,0.9638,0.2953,0.9574,0.9536
89,0.1587,0.9839,0.9838,0.2826,0.9662,0.9626,0.3123,0.9552,0.9505
90,0.1567,0.9843,0.9841,0.2821,0.9664,0.9628,0.3131,0.9551,0.9508
91,0.1564,0.9843,0.9841,0.2865,0.9664,0.9624,0.3138,0.9565,0.9522
92,0.1534,0.9849,0.9846,0.2862,0.9668,0.9632,0.3188,0.9554,0.9516
93,0.1544,0.9843,0.9844,0.2926,0.9666,0.963,0.3224,0.9553,0.9513
94,0.1566,0.984,0.9841,0.288,0.9664,0.9624,0.3218,0.9547,0.9503
95,0.1549,0.9844,0.9844,0.2836,0.9669,0.963,0.3216,0.9545,0.9498
96,0.1528,0.9852,0.9849,0.2911,0.966,0.9619,0.3275,0.9542,0.9492
97,0.1517,0.985,0.9849,0.2923,0.9667,0.9629,0.3234,0.956,0.951
98,0.1533,0.9846,0.9847,0.2794,0.9673,0.9637,0.311,0.9565,0.9518
99,0.1519,0.9846,0.9849,0.2921,0.967,0.9633,0.3267,0.9557,0.9515
