epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
67,0.4376,0.8563,0.8737,0.5309,0.7932,0.8146,0.7168,0.6266,0.6215
68,0.4346,0.8582,0.8755,0.5367,0.8107,0.8245,0.7287,0.6438,0.6364
69,0.4333,0.8592,0.8765,0.533,0.8033,0.8234,0.7267,0.6384,0.6356
70,0.4342,0.8598,0.876,0.532,0.8044,0.8213,0.7278,0.6322,0.6287
71,0.4293,0.8604,0.8781,0.5386,0.7981,0.8141,0.7242,0.6293,0.6271
72,0.4278,0.8631,0.88,0.5422,0.8021,0.8187,0.7394,0.6301,0.6272
73,0.4284,0.8619,0.8792,0.5476,0.798,0.813,0.7258,0.6338,0.6308
74,0.4298,0.8602,0.8784,0.5426,0.7905,0.81,0.727,0.6285,0.6246
75,0.4283,0.8615,0.8791,0.5495,0.8025,0.8182,0.7424,0.6373,0.633
76,0.4293,0.8613,0.8785,0.5428,0.7999,0.8173,0.7314,0.6344,0.6301
77,0.4245,0.8667,0.8819,0.5311,0.8017,0.8215,0.7351,0.6302,0.6266
78,0.4264,0.8622,0.8799,0.5353,0.7955,0.8158,0.7323,0.6231,0.6225
79,0.4263,0.8623,0.8797,0.535,0.7975,0.8182,0.7385,0.6234,0.6208
80,0.4223,0.8675,0.8827,0.552,0.7982,0.8133,0.7492,0.6221,0.6233
81,0.4255,0.8616,0.8802,0.5382,0.7925,0.812,0.7315,0.6152,0.6145
82,0.4234,0.8665,0.8818,0.5402,0.7986,0.8165,0.7436,0.6209,0.6209
83,0.4177,0.8695,0.8852,0.5521,0.7895,0.8058,0.7336,0.6253,0.6238
84,0.4202,0.8661,0.8837,0.5469,0.7868,0.805,0.7315,0.6169,0.6167
85,0.4191,0.8689,0.8844,0.5565,0.7968,0.8156,0.7529,0.6249,0.6294
86,0.4137,0.8726,0.8877,0.5461,0.7969,0.8154,0.7407,0.6251,0.6267
87,0.4147,0.8721,0.8872,0.5465,0.7924,0.8082,0.7405,0.6114,0.6129
88,0.4174,0.8687,0.8853,0.544,0.797,0.817,0.7575,0.6148,0.6187
89,0.4144,0.8724,0.8876,0.5685,0.7976,0.8133,0.7554,0.6344,0.6327
90,0.4099,0.8759,0.8896,0.5475,0.7841,0.8041,0.734,0.6111,0.6133
91,0.4099,0.8774,0.8902,0.5698,0.7952,0.8088,0.7385,0.6383,0.6349
92,0.4108,0.876,0.8897,0.5559,0.7838,0.8043,0.7462,0.6155,0.6158
93,0.4114,0.8743,0.889,0.5675,0.7883,0.8034,0.7445,0.6271,0.6271
94,0.4079,0.8769,0.8909,0.5596,0.7906,0.8067,0.7411,0.6254,0.6256
95,0.4042,0.8776,0.8926,0.5512,0.7843,0.8047,0.7462,0.6136,0.6146
96,0.4078,0.8756,0.89,0.5692,0.7803,0.7984,0.7428,0.6248,0.6302
97,0.4041,0.8769,0.8927,0.567,0.7944,0.8075,0.7567,0.6233,0.6244
98,0.4083,0.8759,0.8909,0.5508,0.7924,0.8086,0.7541,0.6053,0.608
99,0.4034,0.8795,0.8932,0.556,0.7924,0.8093,0.7529,0.6224,0.6222
