epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
40,0.4585,0.8414,0.8606,0.5207,0.7982,0.8223,0.7035,0.6212,0.6235
41,0.4555,0.8443,0.8625,0.5191,0.8047,0.8254,0.7008,0.6295,0.6329
42,0.455,0.845,0.8625,0.5297,0.7985,0.8228,0.7114,0.6261,0.6347
43,0.4571,0.842,0.862,0.5279,0.7942,0.8206,0.7016,0.6246,0.6348
44,0.4533,0.8449,0.8637,0.5174,0.8172,0.8331,0.712,0.653,0.6551
45,0.4524,0.8484,0.8649,0.5182,0.8103,0.8262,0.7029,0.6545,0.6526
46,0.4539,0.8443,0.8634,0.5226,0.7972,0.8221,0.7096,0.6199,0.6251
47,0.4507,0.8475,0.8653,0.5228,0.8114,0.8303,0.7094,0.6467,0.652
48,0.4519,0.8492,0.8667,0.5194,0.8182,0.8332,0.7091,0.6606,0.6554
49,0.4494,0.8508,0.8667,0.5194,0.7983,0.8218,0.706,0.6234,0.6227
50,0.4453,0.8499,0.8683,0.5202,0.8007,0.8255,0.6962,0.6412,0.6444
51,0.4479,0.849,0.8681,0.5225,0.8173,0.8346,0.7172,0.6577,0.6576
52,0.4545,0.8461,0.864,0.5205,0.8128,0.8259,0.6873,0.6588,0.6556
53,0.4433,0.8541,0.8706,0.5314,0.7824,0.814,0.7055,0.6254,0.6267
54,0.4412,0.8532,0.8708,0.5256,0.8138,0.8326,0.7203,0.6498,0.6533
55,0.4445,0.8505,0.8695,0.53,0.8125,0.8302,0.7292,0.6551,0.6568
56,0.4506,0.8492,0.8666,0.5284,0.8123,0.8266,0.6997,0.6592,0.655
57,0.4485,0.8496,0.8677,0.5283,0.7881,0.8196,0.7172,0.6291,0.6267
58,0.4404,0.8544,0.8713,0.5256,0.8149,0.8323,0.7114,0.6556,0.6584
59,0.4454,0.8524,0.869,0.5272,0.8167,0.8334,0.7161,0.6634,0.6625
60,0.4427,0.8554,0.8723,0.5277,0.8116,0.8276,0.7016,0.6577,0.6576
61,0.4363,0.8593,0.8742,0.5268,0.7999,0.8221,0.7005,0.6454,0.6454
62,0.437,0.8578,0.8741,0.5314,0.8153,0.8333,0.7306,0.6599,0.6619
63,0.4398,0.8556,0.873,0.5287,0.8131,0.8299,0.7108,0.6581,0.6579
64,0.437,0.8572,0.8746,0.5322,0.8136,0.8307,0.7246,0.6573,0.6574
65,0.4333,0.8608,0.8771,0.5354,0.8113,0.829,0.7235,0.6557,0.6564
66,0.4315,0.8628,0.8781,0.5379,0.8089,0.8272,0.7194,0.6492,0.6539
67,0.4297,0.8642,0.8786,0.5363,0.8136,0.8302,0.7245,0.6605,0.6609
68,0.4356,0.8573,0.8745,0.5319,0.8125,0.8294,0.7206,0.665,0.6618
69,0.4311,0.8627,0.878,0.5335,0.8157,0.8292,0.7092,0.675,0.6685
70,0.4322,0.8605,0.8775,0.5282,0.792,0.8174,0.7207,0.6242,0.6242
71,0.4286,0.8633,0.879,0.5227,0.8124,0.8283,0.7011,0.658,0.6605
72,0.4282,0.8644,0.8801,0.536,0.8133,0.8309,0.734,0.6591,0.6566
73,0.4312,0.8633,0.8786,0.5341,0.8106,0.8263,0.7245,0.66,0.6577
74,0.4303,0.8616,0.8778,0.5326,0.8106,0.8259,0.7081,0.6633,0.6607
75,0.4272,0.8632,0.8798,0.5265,0.7995,0.8205,0.709,0.636,0.638
76,0.4243,0.8652,0.8815,0.5472,0.8042,0.8215,0.7197,0.6476,0.6532
77,0.4173,0.8723,0.8856,0.545,0.8099,0.8253,0.7281,0.6582,0.6579
78,0.4288,0.863,0.8786,0.5421,0.8137,0.8286,0.7259,0.6685,0.6667
79,0.4258,0.866,0.8814,0.5328,0.8047,0.8216,0.7241,0.6406,0.6392
80,0.421,0.8675,0.8831,0.5347,0.8013,0.8203,0.713,0.6422,0.6472
81,0.4185,0.8689,0.885,0.552,0.814,0.8299,0.7446,0.6605,0.6616
82,0.4203,0.8698,0.8844,0.5484,0.811,0.8277,0.7381,0.6596,0.6598
83,0.4171,0.8737,0.8865,0.5443,0.8066,0.8222,0.7296,0.6468,0.6504
84,0.4214,0.8675,0.8836,0.5461,0.8103,0.8259,0.7249,0.6527,0.6563
85,0.4191,0.8694,0.8847,0.541,0.7997,0.8194,0.7351,0.6359,0.6387
86,0.4148,0.8727,0.8868,0.5489,0.8126,0.8289,0.7431,0.6533,0.659
87,0.4171,0.8712,0.886,0.5441,0.8056,0.8229,0.733,0.6453,0.6514
88,0.4119,0.8736,0.888,0.5498,0.8084,0.8235,0.7392,0.6499,0.6554
89,0.4128,0.8745,0.8884,0.5468,0.8079,0.8212,0.7239,0.6531,0.6587
90,0.4113,0.8733,0.8889,0.5371,0.8014,0.8183,0.7193,0.6374,0.6458
91,0.4078,0.8763,0.8908,0.5442,0.8036,0.8203,0.7336,0.6387,0.6456
92,0.4052,0.8776,0.892,0.5468,0.8104,0.8246,0.7349,0.6515,0.6541
93,0.4108,0.8752,0.889,0.5418,0.7998,0.818,0.7344,0.6344,0.6368
94,0.4093,0.8747,0.8896,0.5372,0.7946,0.8161,0.7259,0.6298,0.6349
95,0.4053,0.8782,0.8921,0.5526,0.8087,0.8226,0.7436,0.6445,0.651
96,0.4045,0.8766,0.8917,0.5508,0.8037,0.8176,0.7351,0.639,0.6475
97,0.4012,0.8802,0.894,0.5485,0.8007,0.8144,0.726,0.6355,0.6407
98,0.4027,0.8794,0.8935,0.563,0.8059,0.8206,0.7495,0.6418,0.6473
99,0.4011,0.882,0.8942,0.5602,0.8044,0.8163,0.7285,0.6519,0.6554
