epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
68,0.1982,0.9764,0.975,0.2786,0.96,0.9539,0.2882,0.9551,0.9504
69,0.1991,0.9763,0.9749,0.2783,0.9589,0.953,0.2834,0.9554,0.9504
70,0.2,0.9761,0.9746,0.2832,0.9598,0.9533,0.2899,0.9557,0.9502
71,0.2013,0.9755,0.9743,0.286,0.9577,0.9519,0.2939,0.9535,0.9486
72,0.1988,0.9764,0.975,0.2925,0.9576,0.9505,0.2975,0.9531,0.9476
73,0.1962,0.9768,0.9754,0.2886,0.9572,0.9509,0.2943,0.9529,0.9484
74,0.1999,0.976,0.9746,0.2934,0.9575,0.9511,0.3047,0.9516,0.9469
75,0.1968,0.9765,0.9753,0.2863,0.9585,0.9521,0.2933,0.9542,0.9491
76,0.1967,0.9762,0.9754,0.2902,0.9579,0.9515,0.2989,0.9531,0.9478
77,0.1979,0.9767,0.9752,0.2876,0.9578,0.951,0.3002,0.953,0.9479
78,0.1911,0.9782,0.9767,0.2871,0.9591,0.953,0.3007,0.954,0.9495
79,0.1933,0.9771,0.9764,0.2925,0.9586,0.9525,0.2944,0.9553,0.9509
80,0.1913,0.9779,0.9767,0.2922,0.9597,0.9535,0.2979,0.9552,0.9506
81,0.1898,0.9782,0.9771,0.2923,0.9594,0.9532,0.3027,0.954,0.9494
82,0.1907,0.9779,0.977,0.2923,0.9585,0.9524,0.3047,0.9533,0.9482
83,0.1886,0.9784,0.9774,0.2997,0.9582,0.952,0.3007,0.9541,0.9496
84,0.1892,0.9781,0.9772,0.2901,0.9597,0.9534,0.2967,0.9541,0.9496
85,0.185,0.9791,0.9782,0.2944,0.9585,0.9519,0.2972,0.9539,0.949
86,0.1893,0.9779,0.9771,0.2976,0.9587,0.9524,0.3064,0.953,0.9483
87,0.1869,0.9786,0.9778,0.2914,0.9602,0.9541,0.2977,0.9555,0.9513
88,0.1815,0.9796,0.9788,0.2936,0.9588,0.953,0.3018,0.9538,0.9497
89,0.1849,0.9791,0.9783,0.2972,0.9591,0.9532,0.3053,0.9548,0.9501
90,0.1945,0.9764,0.9761,0.2923,0.9588,0.9531,0.2985,0.9546,0.9499
91,0.1832,0.9795,0.9786,0.291,0.9591,0.9531,0.3003,0.9547,0.9501
92,0.1824,0.9794,0.9787,0.3011,0.9584,0.952,0.3085,0.9534,0.9486
93,0.1826,0.9794,0.9787,0.3102,0.9566,0.95,0.3149,0.9518,0.9467
94,0.1842,0.9793,0.9783,0.3073,0.9582,0.9516,0.3141,0.9526,0.9474
95,0.1842,0.9785,0.9782,0.3109,0.9577,0.9507,0.3111,0.9533,0.9477
96,0.1797,0.9803,0.9793,0.3064,0.9582,0.9517,0.318,0.9517,0.9463
97,0.1801,0.9798,0.9792,0.3046,0.9581,0.9518,0.3125,0.9526,0.9475
98,0.1807,0.9791,0.979,0.3026,0.9576,0.9514,0.3175,0.9511,0.9457
99,0.178,0.9803,0.9797,0.3215,0.9581,0.9514,0.3248,0.9528,0.9476
