epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
36,0.5024,0.7577,0.8132,0.7109,0.572,0.6316,0.8389,0.5234,0.5104
37,0.5019,0.7651,0.8215,0.6825,0.587,0.6457,0.7894,0.5502,0.5697
38,0.4894,0.7697,0.8297,0.6943,0.5739,0.6326,0.7397,0.6122,0.6404
39,0.4883,0.7737,0.8316,0.6769,0.5916,0.6469,0.8627,0.5242,0.5206
40,0.483,0.7738,0.8304,0.7012,0.5892,0.6431,0.7654,0.5751,0.61
41,0.4786,0.7775,0.8336,0.6791,0.5886,0.6578,1.0947,0.4889,0.4881
42,0.4791,0.7798,0.8367,0.735,0.5738,0.6431,1.1249,0.4904,0.4838
43,0.4722,0.7828,0.8415,0.6993,0.5856,0.649,1.0246,0.5196,0.5239
44,0.4642,0.7918,0.8457,0.7178,0.5766,0.6352,0.8555,0.5613,0.5818
45,0.4545,0.7962,0.8548,0.7283,0.5872,0.6576,0.8918,0.5933,0.625
46,0.4488,0.8089,0.8599,0.7118,0.6048,0.6707,0.9966,0.5613,0.5666
47,0.4425,0.8075,0.8596,0.7468,0.5846,0.645,0.8323,0.6409,0.6976
48,0.4476,0.8059,0.8602,0.7086,0.6016,0.6757,0.8688,0.6255,0.6647
49,0.4239,0.8127,0.8688,0.7278,0.5941,0.665,1.0939,0.5051,0.4899
50,0.4451,0.8101,0.8632,0.9033,0.5365,0.5454,0.977,0.5473,0.5774
51,0.4485,0.8035,0.8621,0.79,0.5704,0.6271,0.9612,0.6011,0.6458
52,0.4278,0.8299,0.8763,0.8163,0.5811,0.6344,0.9653,0.6112,0.6579
53,0.4216,0.8324,0.8793,0.8358,0.586,0.6504,1.0447,0.5368,0.5487
54,0.3974,0.8441,0.8907,0.8873,0.5975,0.6686,1.1453,0.5361,0.5468
55,0.3992,0.8454,0.8904,0.8875,0.6084,0.6707,1.1972,0.5693,0.59
56,0.3954,0.8489,0.8927,0.9891,0.591,0.6626,1.0648,0.6078,0.6276
57,0.4033,0.8436,0.8904,0.7904,0.6095,0.6776,1.0063,0.6032,0.6571
58,0.4013,0.8386,0.8872,0.8233,0.5846,0.6458,0.9528,0.5965,0.5907
59,0.3852,0.8506,0.8942,0.8332,0.5873,0.6604,0.9886,0.6042,0.6195
60,0.383,0.8586,0.8991,1.3059,0.5926,0.6677,1.5698,0.5665,0.557
61,0.368,0.8588,0.9026,1.1522,0.5739,0.6397,1.4828,0.5786,0.6117
62,0.3824,0.8569,0.9007,1.0845,0.5788,0.6283,1.3284,0.6121,0.6588
63,0.3643,0.8664,0.9083,0.9518,0.5959,0.6698,1.2197,0.6052,0.6152
64,0.3519,0.8685,0.9113,1.2895,0.5906,0.6441,1.8113,0.5414,0.5198
65,0.3461,0.8739,0.9149,1.6952,0.5349,0.5458,1.9611,0.5673,0.5732
66,0.3566,0.8674,0.911,1.1414,0.5859,0.6514,1.7882,0.5883,0.6265
67,0.3656,0.873,0.9121,1.7027,0.588,0.6419,2.3024,0.5614,0.602
68,0.3502,0.8732,0.9134,0.9944,0.6032,0.6649,1.4589,0.6259,0.6536
69,0.3321,0.8844,0.9213,1.274,0.6142,0.6801,2.08,0.5788,0.5948
70,0.3495,0.8778,0.9184,1.3559,0.5946,0.6615,2.1515,0.5349,0.5213
71,0.335,0.8872,0.9238,1.3869,0.5786,0.6356,2.0331,0.5601,0.5662
72,0.3152,0.8974,0.9312,1.2855,0.5831,0.6521,1.7321,0.6077,0.6353
73,0.3476,0.8778,0.9177,1.3099,0.5872,0.6351,2.0005,0.5284,0.5032
74,0.3155,0.8882,0.9252,1.5823,0.5566,0.5895,2.32,0.6139,0.6396
75,0.3067,0.8926,0.9319,1.4649,0.618,0.6784,2.8525,0.5149,0.4806
76,0.3029,0.9017,0.9355,1.3026,0.6173,0.6862,2.4273,0.5455,0.5314
77,0.3281,0.8911,0.9281,1.5252,0.5901,0.6501,2.1856,0.5642,0.5529
78,0.3012,0.9034,0.9368,1.4984,0.5974,0.6599,2.292,0.525,0.5317
79,0.3213,0.8965,0.9314,1.4865,0.5666,0.614,1.674,0.5977,0.5945
80,0.3087,0.9021,0.9348,2.2403,0.5448,0.5527,2.536,0.5774,0.5735
81,0.3124,0.8972,0.9317,1.3635,0.5863,0.6501,2.0934,0.5642,0.5734
82,0.295,0.9066,0.9388,2.1286,0.5797,0.6283,3.1056,0.5589,0.5534
83,0.2795,0.9134,0.9443,2.2633,0.5877,0.6445,3.3109,0.5404,0.5213
84,0.2872,0.915,0.9439,1.4156,0.5829,0.6277,2.3207,0.5686,0.5498
85,0.326,0.8909,0.9271,1.7566,0.5859,0.6374,2.6194,0.5419,0.5332
86,0.2748,0.9145,0.944,2.5677,0.5813,0.6279,3.743,0.4716,0.4337
87,0.2695,0.9207,0.9472,1.8957,0.5564,0.6025,2.9249,0.5184,0.4641
88,0.2819,0.915,0.9436,2.9459,0.5648,0.6182,3.9943,0.5047,0.4647
89,0.2605,0.9238,0.95,2.7382,0.5685,0.596,3.8821,0.5247,0.4451
90,0.2758,0.9156,0.9471,2.3904,0.536,0.564,3.2952,0.5678,0.5548
91,0.2669,0.9226,0.949,2.742,0.5666,0.6225,3.8131,0.5127,0.4429
92,0.2511,0.926,0.951,2.6483,0.5816,0.6356,3.9549,0.526,0.4766
93,0.251,0.9298,0.9547,1.976,0.5776,0.6135,3.1913,0.5149,0.4355
94,0.2631,0.9258,0.9518,2.2627,0.5646,0.6143,3.7984,0.4968,0.4176
95,0.2786,0.9198,0.946,2.4215,0.5637,0.608,3.9461,0.5055,0.4233
96,0.2531,0.9233,0.95,2.4394,0.585,0.6453,4.3488,0.4905,0.4081
97,0.242,0.9295,0.9557,2.7738,0.5725,0.6268,4.0248,0.4959,0.4232
98,0.2691,0.9231,0.9503,2.9512,0.5437,0.5796,4.4183,0.4888,0.423
99,0.2585,0.928,0.9529,1.9628,0.5801,0.6516,3.5512,0.4992,0.4019
