epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
39,0.5336,0.7417,0.7733,0.6597,0.674,0.722,0.8275,0.507,0.5149
40,0.5322,0.7486,0.7784,0.6307,0.6872,0.7443,0.8076,0.5166,0.5313
41,0.5293,0.7494,0.7802,0.6208,0.6811,0.7323,0.8124,0.5085,0.5108
42,0.5244,0.7515,0.7849,0.6373,0.6757,0.7275,0.8187,0.5017,0.5076
43,0.5229,0.7545,0.7855,0.6383,0.6779,0.7305,0.8352,0.4967,0.5006
44,0.5266,0.7485,0.7804,0.645,0.6778,0.7295,0.8176,0.5108,0.5222
45,0.5201,0.7533,0.7852,0.673,0.6842,0.7355,0.8604,0.5134,0.5267
46,0.5197,0.7543,0.7873,0.6285,0.6845,0.7396,0.8128,0.5209,0.5376
47,0.5114,0.761,0.7922,0.6622,0.6825,0.7383,0.8639,0.505,0.5172
48,0.5142,0.7583,0.7905,0.6531,0.6845,0.7387,0.8569,0.4984,0.5035
49,0.5132,0.7577,0.7894,0.6289,0.6856,0.7374,0.8384,0.5072,0.5172
50,0.5131,0.7605,0.7929,0.6542,0.6777,0.7298,0.8306,0.5119,0.5255
51,0.5138,0.7624,0.7937,0.6443,0.6843,0.7408,0.8525,0.5064,0.5194
52,0.5115,0.7606,0.7946,0.6254,0.6796,0.7324,0.8084,0.5206,0.5336
53,0.507,0.7649,0.7956,0.6348,0.6823,0.7334,0.8044,0.5276,0.5434
54,0.5044,0.7636,0.796,0.6449,0.6865,0.7457,0.8571,0.5029,0.5017
55,0.5049,0.7674,0.8001,0.6355,0.6753,0.7321,0.8219,0.5201,0.5336
56,0.5062,0.7682,0.7977,0.6653,0.6669,0.7167,0.8564,0.5248,0.532
57,0.5023,0.7675,0.7989,0.6305,0.6866,0.74,0.8403,0.5167,0.5247
58,0.4969,0.7741,0.8057,0.6714,0.6884,0.7461,0.8897,0.5093,0.5245
59,0.5003,0.7736,0.8032,0.6488,0.6798,0.7378,0.9053,0.5057,0.5143
60,0.4962,0.7732,0.805,0.6512,0.6778,0.7306,0.8366,0.5181,0.5335
61,0.4939,0.7725,0.8047,0.6546,0.6797,0.7348,0.8503,0.5235,0.5383
62,0.494,0.7751,0.806,0.6827,0.6653,0.7143,0.8812,0.5232,0.5339
63,0.4917,0.7779,0.8072,0.6554,0.6744,0.7286,0.8688,0.5157,0.5274
64,0.4899,0.777,0.8081,0.6577,0.6876,0.7477,0.865,0.5197,0.5336
65,0.4875,0.7807,0.811,0.6422,0.6847,0.7446,0.8703,0.5172,0.5308
66,0.4879,0.7763,0.8084,0.658,0.6829,0.7428,0.86,0.5179,0.5331
67,0.4886,0.7759,0.8085,0.6596,0.6824,0.7347,0.8676,0.5127,0.5246
68,0.4854,0.7795,0.8107,0.6743,0.6797,0.734,0.8721,0.5189,0.5354
69,0.4865,0.7789,0.811,0.6509,0.6755,0.7298,0.8783,0.5232,0.5404
70,0.481,0.7813,0.8131,0.6574,0.6801,0.7344,0.845,0.5304,0.5478
71,0.4818,0.7815,0.813,0.6714,0.6803,0.737,0.8835,0.5315,0.5513
72,0.4814,0.7853,0.8154,0.6425,0.6845,0.7374,0.8266,0.524,0.54
73,0.4789,0.7846,0.8171,0.6298,0.6921,0.7465,0.8164,0.5343,0.5564
74,0.4781,0.7827,0.8167,0.6624,0.6785,0.729,0.8408,0.5292,0.5427
75,0.4818,0.7834,0.8152,0.6545,0.6797,0.735,0.8113,0.5341,0.5527
76,0.4772,0.7848,0.8172,0.6631,0.6731,0.7262,0.8772,0.5281,0.5416
77,0.4765,0.786,0.8188,0.6508,0.6743,0.729,0.8435,0.5292,0.5487
78,0.4797,0.7815,0.8155,0.6683,0.6729,0.7254,0.845,0.5326,0.5509
79,0.4789,0.7821,0.8155,0.6939,0.6625,0.7119,0.9034,0.5245,0.5453
80,0.4755,0.7875,0.8195,0.6804,0.6841,0.739,0.9269,0.5249,0.5392
81,0.4733,0.7844,0.8178,0.6828,0.6701,0.7221,0.8774,0.5391,0.5519
82,0.4669,0.7917,0.8241,0.7001,0.6759,0.7308,0.8774,0.528,0.5402
83,0.4692,0.7891,0.8227,0.6924,0.6834,0.7418,0.8903,0.5345,0.5536
84,0.4659,0.7931,0.8252,0.6967,0.6718,0.7261,0.8814,0.5303,0.5483
85,0.4772,0.7861,0.8189,0.6663,0.6793,0.7365,0.8751,0.5344,0.5546
86,0.4647,0.7925,0.8255,0.7042,0.6803,0.7385,0.8785,0.534,0.5523
87,0.4692,0.7881,0.8223,0.7131,0.6836,0.7427,0.8998,0.5261,0.5492
88,0.4638,0.7952,0.8269,0.6723,0.6754,0.7318,0.8632,0.5286,0.5418
89,0.4637,0.7919,0.8265,0.6815,0.673,0.7263,0.8454,0.5319,0.548
90,0.4641,0.7926,0.8257,0.7156,0.6763,0.7284,0.8933,0.5398,0.5547
91,0.4644,0.795,0.8282,0.6977,0.6793,0.7325,0.891,0.5342,0.5563
92,0.4575,0.7986,0.8311,0.7321,0.6747,0.7278,0.8963,0.5374,0.556
93,0.4621,0.7988,0.8301,0.6897,0.6768,0.7338,0.9205,0.5235,0.5418
94,0.4574,0.7956,0.8315,0.7119,0.6597,0.7039,0.887,0.5442,0.5537
95,0.4544,0.8017,0.833,0.7235,0.6704,0.7262,0.8949,0.534,0.5484
96,0.4538,0.7997,0.8325,0.7444,0.6629,0.7108,0.9379,0.5262,0.5366
97,0.4525,0.8018,0.8334,0.7231,0.6772,0.7291,0.9057,0.5361,0.5541
98,0.4547,0.7995,0.8334,0.7168,0.6712,0.7256,0.9232,0.5319,0.5474
99,0.454,0.7985,0.8329,0.7299,0.6781,0.7338,0.9692,0.5282,0.5447
