epoch,train loss,train average_precision,train roc_auc,validate loss,validate average_precision,validate roc_auc,new node validate loss,new node average_precision,new node roc_auc
73,0.1111,0.9909,0.9912,0.2162,0.9786,0.9734,0.256,0.9733,0.9672
74,0.1108,0.9906,0.9913,0.2205,0.9792,0.9737,0.2671,0.9729,0.9668
75,0.1111,0.9912,0.9915,0.2083,0.9799,0.9751,0.248,0.9742,0.9693
76,0.1129,0.9905,0.9913,0.2118,0.9811,0.977,0.2558,0.9749,0.9698
77,0.1084,0.9917,0.9919,0.202,0.9822,0.9785,0.2473,0.9748,0.9711
78,0.1065,0.9922,0.9924,0.2336,0.9797,0.975,0.2795,0.9731,0.9679
79,0.1095,0.9914,0.9916,0.2513,0.979,0.9743,0.3,0.9729,0.9672
80,0.1089,0.9918,0.9921,0.2301,0.9797,0.9752,0.269,0.9745,0.9696
81,0.1089,0.9912,0.9917,0.2242,0.9815,0.9763,0.2546,0.9755,0.971
82,0.1097,0.991,0.9914,0.2554,0.9782,0.9725,0.2928,0.9726,0.967
83,0.1077,0.9916,0.9919,0.2376,0.9807,0.9753,0.279,0.9741,0.9686
84,0.1093,0.991,0.9915,0.2513,0.9779,0.9722,0.2888,0.972,0.966
85,0.1071,0.9919,0.9921,0.2459,0.9804,0.9747,0.2835,0.9734,0.9683
86,0.1084,0.9912,0.9917,0.2516,0.9799,0.9742,0.2873,0.9739,0.9678
87,0.1047,0.9923,0.9926,0.2459,0.9795,0.9741,0.2736,0.9746,0.9692
88,0.105,0.9917,0.9921,0.2533,0.9802,0.9744,0.2922,0.9735,0.9683
89,0.1051,0.9921,0.9923,0.2561,0.9799,0.9752,0.2917,0.9736,0.9692
90,0.1049,0.992,0.9923,0.2669,0.9803,0.9751,0.3088,0.9735,0.9683
91,0.1031,0.9923,0.9928,0.2989,0.9797,0.9751,0.3384,0.9734,0.9683
92,0.1053,0.9922,0.9922,0.239,0.981,0.9767,0.2664,0.9749,0.9708
93,0.1068,0.9914,0.9919,0.2576,0.9811,0.9759,0.2858,0.9745,0.9703
94,0.1026,0.9924,0.9928,0.2967,0.9795,0.9739,0.3259,0.9743,0.9684
95,0.1032,0.9926,0.9929,0.2929,0.9802,0.975,0.3211,0.9748,0.9695
96,0.1024,0.9924,0.9926,0.2644,0.9796,0.9745,0.299,0.9737,0.9683
97,0.1003,0.9928,0.9929,0.2829,0.9802,0.9744,0.3028,0.9742,0.9695
98,0.1015,0.9921,0.9926,0.2983,0.979,0.9736,0.3235,0.974,0.9687
99,0.1032,0.9921,0.9924,0.2917,0.9799,0.9749,0.3223,0.9744,0.9693
